Slope Angle,Cohesion,Friction Angle,Unit Weight,Height of slope,Soil Type,X,Y,Z,Slope_ID
1.823639601492065e-05,17.66337792685281,29.85405645678453,20.545635880851492,4.29750308103447e-07,Clay,15.151515151515152,0.0,4.29750308103447e-07,16
2.5619719971424337e-05,17.015768557992384,28.233944171848588,19.531933286804694,6.07959178085642e-07,Clay,16.161616161616163,0.0,6.07959178085642e-07,17
3.56320006144565e-05,18.11644792928099,26.55177233851326,21.75307085378806,8.513370172151877e-07,Clay,17.171717171717173,0.0,8.513370172151877e-07,18
4.906122364938454e-05,19.180263934085083,27.911671582040764,19.95678026884593,1.1800420722817645e-06,Clay,18.181818181818183,0.0,1.1800420722817645e-06,19
6.687607437218823e-05,16.66489497737467,28.473431083673194,20.295668968530308,1.619057756120252e-06,Clay,19.191919191919194,0.0,1.619057756120252e-06,20
9.02483545336004e-05,19.8849474550407,29.887554429035255,21.373371385744726,2.198852345660432e-06,Clay,20.202020202020204,0.0,2.198852345660432e-06,21
0.0001205718261004249,17.252937821550358,22.140790998105945,20.048131377102095,2.9559607882652003e-06,Clay,21.212121212121215,0.0,2.9559607882652003e-06,22
0.00015947489110729936,17.96925360350362,21.38028934259596,20.75160619882505,3.9334184092282225e-06,Clay,22.222222222222225,0.0,3.9334184092282225e-06,23
0.0002088241013165954,18.72826556313374,29.550485397100374,18.895337078663584,5.180963100353375e-06,Clay,23.232323232323235,0.0,5.180963100353375e-06,24
0.00027071520805226583,15.956466997295584,26.36248253489818,21.069243215724754,6.754912506050758e-06,Clay,24.242424242424242,0.0,6.754912506050758e-06,25
0.00034744838493985873,15.012842669742547,21.634091334736915,18.319956670190802,8.717617965487282e-06,Clay,25.252525252525253,0.0,8.717617965487282e-06,26
0.0004414844589265036,18.62810131321845,21.25614926978487,19.809331767312578,1.1136399790261668e-05,Clay,26.262626262626263,0.0,1.1136399790261668e-05,27
0.000555379534452661,15.566402861457487,27.38568197188781,18.52446680806519,1.4081880996285193e-05,Clay,27.272727272727273,0.0,1.4081880996285193e-05,28
0.0006916963399233874,15.373112558014764,27.328717831748772,21.671925709181703,1.7625660557342347e-05,Clay,28.282828282828284,0.0,1.7625660557342347e-05,29
0.0008528919825281545,15.281646748896247,25.352937882168543,18.943619764169178,2.1837303498195645e-05,Clay,29.292929292929294,0.0,2.1837303498195645e-05,30
0.0010411835440417181,15.643947604476823,21.580809659344304,19.19829277470147,2.6780673442789074e-05,Clay,30.303030303030305,0.0,2.6780673442789074e-05,31
0.001258395014491674,17.185444343003326,25.26391826782223,21.864293508969993,3.25096918871301e-05,Clay,31.313131313131315,0.0,3.25096918871301e-05,32
0.001505791317415762,18.26297584468269,29.956935073302823,21.33932329714007,3.906367417404171e-05,Clay,32.323232323232325,0.0,3.906367417404171e-05,33
0.00178390745363787,19.981768628689984,21.90708916825289,20.416815255561165,4.646245999023667e-05,Clay,33.333333333333336,0.0,4.646245999023667e-05,34
0.0020923828617923405,19.418840522233946,24.978424469223608,18.817644566828875,5.4701619864532773e-05,Clay,34.343434343434346,0.0,5.4701619864532773e-05,35
0.0024298127194781107,15.715776385869265,27.111143320399222,18.36301782448922,6.374807134644075e-05,Clay,35.35353535353536,0.0,6.374807134644075e-05,36
0.0027936288431635215,17.269749194087815,26.931333084202794,18.250771059668605,7.353647173866137e-05,Clay,36.36363636363637,0.0,7.353647173866137e-05,37
0.0031800228684852865,18.94291420272225,26.905926496396212,19.06551299562616,8.396676147895678e-05,Clay,37.37373737373738,0.0,8.396676147895678e-05,38
0.0035839233431209693,16.42836889106444,22.004016915413494,21.693892801847248,9.490320808348955e-05,Clay,38.38383838383839,0.0,9.490320808348955e-05,39
0.003999036165571472,18.297732521124033,27.08053780111949,20.36472674823495,0.00010617524200452133,Clay,39.3939393939394,0.0,0.00010617524200452133,40
0.004417954487324899,18.94216740271176,29.033053545942245,18.753333576081044,0.00011758028308381669,Clay,40.40404040404041,0.0,0.00011758028308381669,41
0.004832339916908646,19.123047957806214,20.935663476417783,21.33374275952014,0.00012888863347601396,Clay,41.41414141414142,0.0,0.00012888863347601396,42
0.005233171897261118,18.852649799443167,20.79580339369628,19.787237663782957,0.00013985036773762622,Clay,42.42424242424243,0.0,0.00013985036773762622,43
0.005611056853112035,16.04408391732208,28.405911105388334,20.346401062660078,0.00015020399437753229,Clay,43.43434343434344,0.0,0.00015020399437753229,44
0.005956583577973254,19.86547288834035,24.567474809111058,18.913005470043732,0.0001596865091964421,Clay,44.44444444444445,0.0,0.0001596865091964421,45
0.006260706837858856,17.229745950910498,23.844158574995692,19.763515013054864,0.00016804432405541345,Clay,45.45454545454546,0.0,0.00016804432405541345,46
0.006515137778022761,15.99823548044842,22.049459381771264,19.759141286896185,0.00017504444975874691,Clay,46.46464646464647,0.0,0.00017504444975874691,47
0.006712717823141956,17.4121136378121,21.51837071169517,20.83337919574272,0.00018048525087148922,Clay,47.47474747474748,0.0,0.00018048525087148922,48
0.006847752630819366,17.2827315234557,21.82483017271658,18.69597561331831,0.0001842060822005607,Clay,48.484848484848484,0.0,0.0001842060822005607,49
0.006916284402491552,17.314232057853413,25.760685057644228,20.86696113559442,0.00018609516512543202,Clay,49.494949494949495,0.0,0.00018609516512543202,50
0.006916284402491552,15.639302909252416,21.588824442039193,20.286740617677474,0.00018609516512543202,Clay,50.505050505050505,0.0,0.00018609516512543202,51
0.006847752630819366,16.644205638623195,20.72898837596987,21.257510913491505,0.0001842060822005607,Clay,51.515151515151516,0.0,0.0001842060822005607,52
0.006712717823141956,17.313965522376762,21.138703617849906,20.002718885876604,0.00018048525087148922,Clay,52.525252525252526,0.0,0.00018048525087148922,53
0.006515137778022761,16.9307365124957,27.957540764918527,18.317064795173124,0.00017504444975874691,Clay,53.535353535353536,0.0,0.00017504444975874691,54
0.006260706837858856,17.342200717572922,22.413458153858468,20.256213599668925,0.00016804432405541345,Clay,54.54545454545455,0.0,0.00016804432405541345,55
0.005956583577973256,17.360872726731753,23.9312703377731,19.51047973767536,0.0001596865091964421,Clay,55.55555555555556,0.0,0.0001596865091964421,56
0.005611056853112025,17.81137476787972,29.902942101623587,18.751063398383714,0.00015020399437753201,Clay,56.56565656565657,0.0,0.00015020399437753201,57
0.005233171897261116,17.986558725161395,21.15053559618361,20.791602506440945,0.00013985036773762622,Clay,57.57575757575758,0.0,0.00013985036773762622,58
0.004832339916908647,18.858351202272967,20.891142461309958,19.78914056155469,0.00012888863347601396,Clay,58.58585858585859,0.0,0.00012888863347601396,59
0.0044179544873248905,16.360118889859535,20.191000342622385,19.90952343214348,0.00011758028308381649,Clay,59.5959595959596,0.0,0.00011758028308381649,60
0.0039990361655714715,19.219697494128827,27.6506325302974,18.839137500985206,0.00010617524200452133,Clay,60.60606060606061,0.0,0.00010617524200452133,61
0.00358392334312097,18.33267398524079,27.42875976674157,18.00209411175419,9.490320808348955e-05,Clay,61.61616161616162,0.0,9.490320808348955e-05,62
0.003180022868485281,15.022224523228672,27.497959693072303,21.403200096046852,8.396676147895663e-05,Clay,62.62626262626263,0.0,8.396676147895663e-05,63
0.002793628843163521,15.972032519535711,26.677297321625034,21.530770805206128,7.353647173866137e-05,Clay,63.63636363636364,0.0,7.353647173866137e-05,64
0.002429812719478106,16.127349827351456,27.13996107359715,18.372842932710093,6.374807134644064e-05,Clay,64.64646464646465,0.0,6.374807134644064e-05,65
0.0020923828617923396,18.901016545779818,21.115990650176187,20.82094374058675,5.4701619864532773e-05,Clay,65.65656565656566,0.0,5.4701619864532773e-05,66
0.0017839074536378713,16.784749472742515,27.494478555706344,21.156901604904245,4.646245999023667e-05,Clay,66.66666666666667,0.0,4.646245999023667e-05,67
0.0015057913174157573,17.881856119658718,23.9620641191599,19.351023103996173,3.906367417404157e-05,Clay,67.67676767676768,0.0,3.906367417404157e-05,68
0.0012583950144916716,18.06826557472334,24.57058297100129,18.525949204340403,3.250969188713004e-05,Clay,68.68686868686869,0.0,3.250969188713004e-05,69
0.0010411835440417166,19.541241770833096,27.171196814415968,20.547808440465996,2.6780673442789027e-05,Clay,69.6969696969697,0.0,2.6780673442789027e-05,70
0.0008528919825281527,17.029574036670525,20.81166559821741,19.9162395207278,2.1837303498195604e-05,Clay,70.70707070707071,0.0,2.1837303498195604e-05,71
0.0006916963399233858,16.12403218268915,29.251870955491846,18.83609090023921,1.7625660557342316e-05,Clay,71.71717171717172,0.0,1.7625660557342316e-05,72
0.0005553795344526609,16.75561619226232,29.237653235247794,19.839627657680044,1.4081880996285193e-05,Clay,72.72727272727273,0.0,1.4081880996285193e-05,73
0.0004414844589265033,17.37124461069745,24.304134175292777,20.848719084207183,1.113639979026165e-05,Clay,73.73737373737374,0.0,1.113639979026165e-05,74
0.00034744838493985764,17.23835088134919,22.39467382160685,18.298825999672108,8.71761796548725e-06,Clay,74.74747474747475,0.0,8.71761796548725e-06,75
0.00027071520805226534,17.79036151733414,24.20042497455759,21.720041524255503,6.754912506050746e-06,Clay,75.75757575757576,0.0,6.754912506050746e-06,76
0.00020882410131659493,18.089927629721856,28.07080495365497,19.892858326606575,5.180963100353356e-06,Clay,76.76767676767678,0.0,5.180963100353356e-06,77
0.00015947489110729957,16.091563679176023,27.4531158096691,20.434795323281598,3.9334184092281946e-06,Clay,77.77777777777779,0.0,3.9334184092281946e-06,78
0.0001205718261004243,19.182359367469083,29.44563626630333,19.118031662709964,2.9559607882651897e-06,Clay,78.7878787878788,0.0,2.9559607882651897e-06,79
9.02483545336e-05,19.233044906392063,28.090835581040352,20.081331172432538,2.1988523456604245e-06,Clay,79.7979797979798,0.0,2.1988523456604245e-06,80
6.687607437218814e-05,16.484780697068008,27.886166974215183,21.215678867706718,1.619057756120252e-06,Clay,80.80808080808082,0.0,1.619057756120252e-06,81
4.906122364938458e-05,15.008896307844036,29.451503085688884,20.225359508515613,1.1800420722817645e-06,Clay,81.81818181818183,0.0,1.1800420722817645e-06,82
3.563200061445646e-05,16.624445785305962,20.71548210000157,21.06312821420061,8.513370172151846e-07,Clay,82.82828282828284,0.0,8.513370172151846e-07,83
2.5619719971424188e-05,18.327224627395875,29.021245248445528,19.623296529162264,6.079591780856378e-07,Clay,83.83838383838385,0.0,6.079591780856378e-07,84
1.8236396014920522e-05,18.46753404072203,24.33874278038759,18.88494647565635,4.2975030810344395e-07,Clay,84.84848484848486,0.0,4.2975030810344395e-07,85
1.2850861872524024e-05,19.993326061004716,25.766990297360643,19.078385479019463,3.0069544547959697e-07,Clay,85.85858585858587,0.0,3.0069544547959697e-07,86
8.965040581703435e-06,16.67082279473568,22.94820361701241,20.25046013898084,2.0826024703115814e-07,Clay,86.86868686868688,0.0,2.0826024703115814e-07,87
6.191518949390662e-06,19.117902590115136,24.996438995063638,21.3399034711155,1.4277585979258082e-07,Clay,87.87878787878789,0.0,1.4277585979258082e-07,88
4.2331659872694e-06,16.033875436484173,25.384773312621597,20.368591607487748,9.688846265041947e-08,Clay,88.8888888888889,0.0,9.688846265041947e-08,89
2.8651988123668987e-06,15.724650717144492,24.628015690508608,18.856207033265044,6.508160002612627e-08,Clay,89.89898989898991,0.0,6.508160002612627e-08,90
1.919834781083754e-06,19.70403743342759,28.405729326963332,21.843992670751582,4.327262626998028e-08,Clay,90.90909090909092,0.0,4.327262626998028e-08,91
1.2734762843039755e-06,19.996840969609877,27.796702502322994,20.502807319133552,2.8479814881756634e-08,Clay,91.91919191919193,0.0,2.8479814881756634e-08,92
8.36246083532562e-07,16.276044299619816,20.933830034970903,18.254956821216027,1.855367504991298e-08,Clay,92.92929292929294,0.0,1.855367504991298e-08,93
5.436155975294744e-07,15.174877498688492,25.639939750714117,18.14653342459232,1.1964418780835645e-08,Clay,93.93939393939395,0.0,1.1964418780835645e-08,94
3.498345350909958e-07,18.268760670692707,29.117017878794947,21.979165583933327,7.636988585709718e-09,Clay,94.94949494949496,0.0,7.636988585709718e-09,95
2.2286651706262914e-07,15.427553860761853,20.11834171819536,18.90406799854222,4.8252692605440986e-09,Clay,95.95959595959597,0.0,4.8252692605440986e-09,96
1.4055192514960176e-07,15.39460722155171,23.498709394002887,20.828663014714405,3.0177957332905276e-09,Clay,96.96969696969697,0.0,3.0177957332905276e-09,97
8.774797152527288e-08,19.332060279959315,24.753107682488956,20.722955254996528,1.8682156387803896e-09,Clay,97.97979797979798,0.0,1.8682156387803896e-09,98
5.423057534964977e-08,15.871014157266663,23.983948743742445,19.90953529649133,1.1448090186690938e-09,Clay,98.98989898989899,0.0,1.1448090186690938e-09,99
3.6496180387488214e-08,18.932941876954178,29.762145436119667,21.651819465003808,6.94397193248201e-10,Clay,100.0,0.0,6.94397193248201e-10,100
5.423057534964977e-08,15.541901439969777,26.821631195265972,19.723975820800295,1.1448090186690938e-09,Clay,0.0,1.0101010101010102,1.1448090186690938e-09,101
7.840317491889836e-08,18.9810743449966,20.753312404482227,20.013228883197016,1.8873746927108403e-09,Clay,1.0101010101010102,1.0101010101010102,1.8873746927108403e-09,102
1.265325749474993e-07,15.103678874590695,29.870786635723327,21.716700395337924,3.0800097305836465e-09,Clay,2.0202020202020203,1.0101010101010102,3.0800097305836465e-09,103
2.0214568551009334e-07,15.166566810584637,27.933997237224904,20.23827764847772,4.9752501962335044e-09,Clay,3.0303030303030303,1.0101010101010102,4.9752501962335044e-09,104
3.1968487092917026e-07,19.686524510978508,22.554233193969342,19.72699570982891,7.955118224395247e-09,Clay,4.040404040404041,1.0101010101010102,7.955118224395247e-09,105
5.004691503669386e-07,16.298544849480216,23.01412902788229,19.113724781110925,1.2590623195777331e-08,Clay,5.050505050505051,1.0101010101010102,1.2590623195777331e-08,106
7.755903711721148e-07,16.158600409122933,24.15776191909491,19.110751401915174,1.9724985435733053e-08,Clay,6.0606060606060606,1.0101010101010102,1.9724985435733053e-08,107
1.1898431833590404e-06,19.48747559483762,20.004975845655327,21.472138698786097,3.0588278197438164e-08,Clay,7.070707070707071,1.0101010101010102,3.0588278197438164e-08,108
1.806973266972633e-06,18.99835415534201,29.01305927511028,18.990019572566634,4.695288120931045e-08,Clay,8.080808080808081,1.0101010101010102,4.695288120931045e-08,109
2.716570506898633e-06,15.48036825113665,26.845924716970792,21.189587730105686,7.134085980912662e-08,Clay,9.090909090909092,1.0101010101010102,7.134085980912662e-08,110
4.0429667565105036e-06,16.599436902361642,20.656664975538035,21.052883345462494,1.0729594443031308e-07,Clay,10.101010101010102,1.0101010101010102,1.0729594443031308e-07,111
5.9565129266782465e-06,19.804082404047286,23.319198524286076,19.748220192205487,1.5973392019103128e-07,Clay,11.111111111111112,1.0101010101010102,1.5973392019103128e-07,112
8.68759653320097e-06,15.326796371217563,22.777477372197303,18.168737245074183,2.3538558843275477e-07,Clay,12.121212121212121,1.0101010101010102,2.3538558843275477e-07,113
1.2543705665110272e-05,17.26026879702166,20.32180781187118,21.702102844160795,3.4334558283029545e-07,Clay,13.131313131313131,1.0101010101010102,3.4334558283029545e-07,114
1.7929734405541264e-05,17.45761814889536,27.556177644136145,21.55074572723896,4.957376861613023e-07,Clay,14.141414141414142,1.0101010101010102,4.957376861613023e-07,115
2.537154375625496e-05,19.996948357880235,29.01824379411628,20.119007545537627,7.085023287483204e-07,Clay,15.151515151515152,1.0101010101010102,7.085023287483204e-07,116
3.554252852227548e-05,15.169902232780025,26.81907484678299,18.96002596709329,1.002304094576488e-06,Clay,16.161616161616163,1.0101010101010102,1.002304094576488e-06,117
4.929258597848792e-05,15.550039684206945,26.261283161594317,18.57029875995712,1.4035458448151172e-06,Clay,17.171717171717173,1.0101010101010102,1.4035458448151172e-06,118
6.767843507681821e-05,17.574459759299653,25.774753921204447,18.159580834838884,1.9454612142625196e-06,Clay,18.181818181818183,1.0101010101010102,1.9454612142625196e-06,119
9.199370426643102e-05,19.83275821275645,28.035862270210217,18.519721480678392,2.669238785776749e-06,Clay,19.191919191919194,1.0101010101010102,2.669238785776749e-06,120
0.00012379661373608568,15.966008971980683,23.10897392980207,18.248997479755275,3.625109692996697e-06,Clay,20.202020202020204,1.0101010101010102,3.625109692996697e-06,121
0.00016493246176637138,16.171856725032836,22.2093576547318,18.008531490507735,4.8733068078929364e-06,Clay,21.212121212121215,1.0101010101010102,4.8733068078929364e-06,122
0.00021754753950863122,17.11674659525552,27.228590080115566,20.65332063671593,6.4847797670662135e-06,Clay,22.222222222222225,1.0101010101010102,6.4847797670662135e-06,123
0.0002840906147455931,18.978215077476804,29.43693983641066,21.695903661581678,8.541528307353507e-06,Clay,23.232323232323235,1.0101010101010102,8.541528307353507e-06,124
0.000367297827067191,18.28620173826063,21.690643330148358,19.89908468374146,1.1136399790261668e-05,Clay,24.242424242424242,1.0101010101010102,1.1136399790261668e-05,125
0.0004701568156981961,19.835200814356927,26.126324161051322,19.339355919056977,1.4372188950703844e-05,Clay,25.252525252525253,1.0101010101010102,1.4372188950703844e-05,126
0.0005958462466241769,15.353248583849595,25.660358300777418,20.507175658228892,1.8359882556206154e-05,Clay,26.262626262626263,1.0101010101010102,1.8359882556206154e-05,127
0.0007476476942946422,17.09351288862095,26.202970330792564,19.147435070772275,2.3215912335362796e-05,Clay,27.272727272727273,1.0101010101010102,2.3215912335362796e-05,128
0.0009288281153553759,17.290277822385136,23.781101715715966,19.123761444557704,2.9058319017187245e-05,Clay,28.282828282828284,1.0101010101010102,2.9058319017187245e-05,129
0.0011424929379594338,15.123185762729586,29.36356697838735,19.988270591649997,3.600179008674772e-05,Clay,29.292929292929294,1.0101010101010102,3.600179008674772e-05,130
0.0013914120384559737,18.60760216251478,25.18776782076844,19.542949723620797,4.4151613487841885e-05,Clay,30.303030303030305,1.0101010101010102,4.4151613487841885e-05,131
0.0016778234850325104,15.784386812714754,20.366572040235244,19.585742402902934,5.3596686202671975e-05,Clay,31.313131313131315,1.0101010101010102,5.3596686202671975e-05,132
0.0020032227286693478,15.337171507696128,26.102551648437277,21.61845796253914,6.440182496649192e-05,Clay,32.323232323232325,1.0101010101010102,6.440182496649192e-05,133
0.0023681476895755357,17.22864868178956,23.647943382541126,18.85836150933534,7.659973822411858e-05,Clay,33.333333333333336,1.0101010101010102,7.659973822411858e-05,134
0.0027719726497280814,17.55806772950392,27.792625937423814,20.78987213494529,9.01831233847485e-05,Clay,34.343434343434346,1.0101010101010102,9.01831233847485e-05,135
0.003212725722230206,15.146025231114482,26.379593754721572,19.691639426075763,0.00010509743949106217,Clay,35.35353535353536,1.0101010101010102,0.00010509743949106217,136
0.0036869456337233378,19.37346864251633,21.997623761137472,21.67292496904498,0.00012123496014396161,Clay,36.36363636363637,1.0101010101010102,0.00012123496014396161,137
0.004189593374113679,18.44561598615903,27.224610795038927,18.013064242682216,0.00013843072343062846,Clay,37.37373737373738,1.0101010101010102,0.00013843072343062846,138
0.004714032760737445,19.366483955351164,23.51085995667666,19.763549993726432,0.0001564609557339825,Clay,38.38383838383839,1.0101010101010102,0.0001564609557339825,139
0.0052520910621544755,15.143834550838264,29.645866776100707,21.72033875419786,0.00017504444975874691,Clay,39.3939393939394,1.0101010101010102,0.00017504444975874691,140
0.005794206593185529,15.529260633097923,20.31365991854741,19.823140587660024,0.0001938472243275692,Clay,40.40404040404041,1.0101010101010102,0.0001938472243275692,141
0.006329664835742671,19.71196583609006,26.954719329131194,20.897125279677056,0.00021249059103632589,Clay,41.41414141414142,1.0101010101010102,0.00021249059103632589,142
0.006846918508814391,15.152484623581971,29.025120447914393,21.126934758620497,0.0002305625135109063,Clay,42.42424242424243,1.0101010101010102,0.0002305625135109063,143
0.0073339805749258235,17.84915683402512,29.760965156545574,19.028601546207568,0.00024763188716124074,Clay,43.43434343434344,1.0101010101010102,0.00024763188716124074,144
0.007778872980399498,19.745906229448774,25.67234435558437,21.38196566617117,0.00026326511349035567,Clay,44.44444444444445,1.0101010101010102,0.00026326511349035567,145
0.008170108563208494,16.920668570292392,27.278259369629478,18.18820427029484,0.00027704411766829595,Clay,45.45454545454546,1.0101010101010102,0.00027704411766829595,146
0.008497179574424365,15.734813101885916,22.905808980860925,21.904595319780146,0.000288584785048455,Clay,46.46464646464647,1.0101010101010102,0.000288584785048455,147
0.008751024103148307,17.857248425357795,25.481007285188962,19.715040910164195,0.0002975546919593919,Clay,47.47474747474748,1.0101010101010102,0.0002975546919593919,148
0.008924441676988347,19.07012858843975,21.520610501828724,21.08191189506342,0.0003036889927657389,Clay,48.484848484848484,1.0101010101010102,0.0003036889927657389,149
0.009012431545689372,15.315407469603933,24.592083351869867,21.069699609475133,0.000306803405079663,Clay,49.494949494949495,1.0101010101010102,0.000306803405079663,150
0.009012431545689372,16.617418413893375,26.14914407580178,20.566786474765674,0.000306803405079663,Clay,50.505050505050505,1.0101010101010102,0.000306803405079663,151
0.008924441676988347,19.793645179523402,22.312277058965588,21.40481552485059,0.0003036889927657389,Clay,51.515151515151516,1.0101010101010102,0.0003036889927657389,152
0.008751024103148307,17.103946798004365,24.66053333443282,18.415679746440805,0.0002975546919593919,Clay,52.525252525252526,1.0101010101010102,0.0002975546919593919,153
0.008497179574424365,18.477057079320776,21.15703939945796,20.467212861358796,0.000288584785048455,Clay,53.535353535353536,1.0101010101010102,0.000288584785048455,154
0.008170108563208494,19.428738512136178,29.08829943997507,20.06953848533271,0.00027704411766829595,Clay,54.54545454545455,1.0101010101010102,0.00027704411766829595,155
0.0077788729803994995,15.584101117007755,24.313296875455922,19.282163337003364,0.00026326511349035567,Clay,55.55555555555556,1.0101010101010102,0.00026326511349035567,156
0.00733398057492581,17.677862840442188,26.515007763329848,21.330226710474232,0.0002476318871612403,Clay,56.56565656565657,1.0101010101010102,0.0002476318871612403,157
0.0068469185088143895,15.24536789811013,23.196114234612846,19.368588541458372,0.0002305625135109063,Clay,57.57575757575758,1.0101010101010102,0.0002305625135109063,158
0.006329664835742673,15.741040287471547,26.962900597285998,18.066341211451476,0.00021249059103632589,Clay,58.58585858585859,1.0101010101010102,0.00021249059103632589,159
0.005794206593185503,18.159662761567002,24.019767284306322,19.54465178743822,0.00019384722432756884,Clay,59.5959595959596,1.0101010101010102,0.00019384722432756884,160
0.005252091062154473,16.870063567575425,28.10040932787888,20.09305197462189,0.00017504444975874691,Clay,60.60606060606061,1.0101010101010102,0.00017504444975874691,161
0.004714032760737446,19.77612467898797,29.621035181774815,18.91335702383728,0.0001564609557339825,Clay,61.61616161616162,1.0101010101010102,0.0001564609557339825,162
0.004189593374113661,17.96363135938137,29.462779865999238,20.235861008143694,0.00013843072343062822,Clay,62.62626262626263,1.0101010101010102,0.00013843072343062822,163
0.0036869456337233378,19.230583200068764,26.12776727653497,19.90029652096108,0.00012123496014396161,Clay,63.63636363636364,1.0101010101010102,0.00012123496014396161,164
0.0032127257222301997,15.085554981956191,23.27318277129041,19.347552533375364,0.00010509743949106198,Clay,64.64646464646465,1.0101010101010102,0.00010509743949106198,165
0.0027719726497280796,18.337313285496325,28.889006293573356,21.732452967456663,9.01831233847485e-05,Clay,65.65656565656566,1.0101010101010102,9.01831233847485e-05,166
0.002368147689575538,19.967983708578316,29.886149152393116,19.041348890466033,7.659973822411858e-05,Clay,66.66666666666667,1.0101010101010102,7.659973822411858e-05,167
0.002003222728669347,16.61727197304977,22.83865679320471,18.834745177542064,6.44018249664917e-05,Clay,67.67676767676768,1.0101010101010102,6.44018249664917e-05,168
0.0016778234850325022,18.520609353747574,20.671182823370426,20.421664555570473,5.359668620267188e-05,Clay,68.68686868686869,1.0101010101010102,5.359668620267188e-05,169
0.0013914120384559716,16.574379687966935,21.92266831509236,21.583208270378865,4.415161348784181e-05,Clay,69.6969696969697,1.0101010101010102,4.415161348784181e-05,170
0.001142492937959432,15.797983371245929,27.577517601825605,19.511513855603436,3.600179008674765e-05,Clay,70.70707070707071,1.0101010101010102,3.600179008674765e-05,171
0.0009288281153553737,16.05639626612949,29.608139041308938,18.28996678868614,2.905831901718719e-05,Clay,71.71717171717172,1.0101010101010102,2.905831901718719e-05,172
0.0007476476942946419,16.75956116815391,24.605854526533076,21.425562726337716,2.3215912335362796e-05,Clay,72.72727272727273,1.0101010101010102,2.3215912335362796e-05,173
0.0005958462466241752,19.93894272972467,25.250881549975617,21.505354081875215,1.8359882556206124e-05,Clay,73.73737373737374,1.0101010101010102,1.8359882556206124e-05,174
0.00047015681569819573,15.548943911045757,26.353617332316162,18.53045865165906,1.4372188950703793e-05,Clay,74.74747474747475,1.0101010101010102,1.4372188950703793e-05,175
0.00036729782706718946,17.613613416733497,26.31926919582161,19.6232601770333,1.113639979026165e-05,Clay,75.75757575757576,1.0101010101010102,1.113639979026165e-05,176
0.000284090614745593,15.321085869296864,29.038619980372815,19.196633813556844,8.541528307353477e-06,Clay,76.76767676767678,1.0101010101010102,8.541528307353477e-06,177
0.00021754753950863033,19.688355649026956,20.00037716507572,21.8116960526879,6.4847797670661915e-06,Clay,77.77777777777779,1.0101010101010102,6.4847797670661915e-06,178
0.00016493246176637122,18.15137851102164,29.749208557616093,21.151626855977426,4.873306807892919e-06,Clay,78.7878787878788,1.0101010101010102,4.873306807892919e-06,179
0.00012379661373608506,16.151467279815694,23.11392910111708,18.56121353771476,3.6251096929966844e-06,Clay,79.7979797979798,1.0101010101010102,3.6251096929966844e-06,180
9.199370426643045e-05,19.508015598210076,22.746332040055243,20.504556248350532,2.669238785776749e-06,Clay,80.80808080808082,1.0101010101010102,2.669238785776749e-06,181
